MENTION	XMLBOTTOM	XML	PATTERN	SCORE	POS
568	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG></DRUG> group	0.2541455789	3
570	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG></DRUG> group	0.2541455789	3
593	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
594	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
595	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
596	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
597	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
599	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
611	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG></DRUG> group	0.2541455789	3
613	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG></DRUG> group	0.2541455789	3
614	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG></DRUG> group	0.2541455789	3
616	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG>[Y]</DRUG> group	patients in the <DRUG></DRUG> group	0.2541455789	3
626	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG></DRUG>	0.2021640677	3
628	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG>[Y]</DRUG>	patients who received <DRUG></DRUG>	0.2021640677	3
633	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
635	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
643	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
646	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
648	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
650	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
655	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
657	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
669	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
670	<DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -rrb-	0.161314391	0
671	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
672	<DRUG>[Y]</DRUG> -rrb-	<DRUG>[Y]</DRUG> -rrb-	<DRUG></DRUG> -rrb-	0.161314391	0
673	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
675	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
699	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
701	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
703	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
705	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
708	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
710	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
711	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
713	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
715	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
717	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
719	effect of <DRUG>[Y]</DRUG> ,	effect of <DRUG>[Y]</DRUG> ,	effect of <DRUG></DRUG> ,	0.1588029744	2
721	effect of <DRUG>[Y]</DRUG> ,	effect of <DRUG>[Y]</DRUG> ,	effect of <DRUG></DRUG> ,	0.1588029744	2
749	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
751	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
758	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
760	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
801	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
802	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
803	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
804	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
819	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
822	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
825	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
828	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
833	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
835	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
841	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
843	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
844	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
846	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
863	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
866	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
882	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
884	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
889	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
891	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
893	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
896	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
916	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
920	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
930	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
933	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
936	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
939	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
949	plasma concentrations of <DRUG>[Y]</DRUG>	plasma concentrations of <DRUG>[Y]</DRUG>	plasma concentrations of <DRUG></DRUG>	0.2066822547	3
949	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
951	plasma concentrations of <DRUG>[Y]</DRUG>	plasma concentrations of <DRUG>[Y]</DRUG>	plasma concentrations of <DRUG></DRUG>	0.2066822547	3
951	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
954	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
956	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
958	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
959	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
961	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
962	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
964	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
966	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
971	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> patients treated with <DRUG></DRUG>	0.6779346171	0
972	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> patients treated with <DRUG></DRUG>	0.6779346171	4
972	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
973	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> patients treated with <DRUG></DRUG>	0.6779346171	0
974	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> patients treated with <DRUG></DRUG>	0.6779346171	4
974	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
979	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
981	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
983	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
984	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
985	management of <DISEASE>[X]</DISEASE>	management of <DISEASE>[X]</DISEASE>	management of <DISEASE></DISEASE>	0.1282975061	2
986	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
987	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
990	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
994	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
999	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
1028	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1030	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1032	treatment of <DISEASE>[X]</DISEASE> ,	treatment of <DISEASE>[X]</DISEASE> ,	treatment of <DISEASE></DISEASE> ,	0.7089323828	2
1034	treatment of <DISEASE>[X]</DISEASE> ,	treatment of <DISEASE>[X]</DISEASE> ,	treatment of <DISEASE></DISEASE> ,	0.7089323828	2
1043	treatment of chronic <DISEASE>[X]</DISEASE>	treatment of chronic <DISEASE>[X]</DISEASE>	treatment of chronic <DISEASE></DISEASE>	0.6147214052	3
1045	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1046	treatment of chronic <DISEASE>[X]</DISEASE>	treatment of chronic <DISEASE>[X]</DISEASE>	treatment of chronic <DISEASE></DISEASE>	0.6147214052	3
1048	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1058	effects of <DRUG>[Y]</DRUG> -lrb-	effects of <DRUG>[Y]</DRUG> -lrb-	effects of <DRUG></DRUG> -lrb-	0.1588029744	2
1058	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1060	effects of <DRUG>[Y]</DRUG> -lrb-	effects of <DRUG>[Y]</DRUG> -lrb-	effects of <DRUG></DRUG> -lrb-	0.1588029744	2
1060	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1061	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
1061	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
1062	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1063	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
1063	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
1064	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1075	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> patients treated with <DRUG></DRUG>	0.6779346171	0
1076	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> patients treated with <DRUG></DRUG>	0.6779346171	4
1077	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> patients treated with <DRUG></DRUG>	0.6779346171	0
1078	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE>[X]</DISEASE> patients treated with <DRUG>[Y]</DRUG>	<DISEASE></DISEASE> patients treated with <DRUG></DRUG>	0.6779346171	4
1088	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
1092	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE>[X]</DISEASE>	patients with <DISEASE></DISEASE>	0.0839560343	2
1113	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
1115	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
1131	patients with <DISEASE>[X]</DISEASE> -lrb-	patients with <DISEASE>[X]</DISEASE> -lrb-	patients with <DISEASE></DISEASE> -lrb-	0.1475753864	2
1132	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1133	patients with <DISEASE>[X]</DISEASE> -lrb-	patients with <DISEASE>[X]</DISEASE> -lrb-	patients with <DISEASE></DISEASE> -lrb-	0.1475753864	2
1134	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1135	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1137	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1158	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
1158	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1161	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
1161	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1163	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1164	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
1165	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
1166	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG>[Y]</DRUG> -lrb- pht -rrb-	<DRUG></DRUG> -lrb- pht -rrb-	0.2026640677	0
1167	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
1168	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
1173	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG></DRUG> for the treatment of <DISEASE></DISEASE>	0.9055549199	0
1174	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG></DRUG> for the treatment of <DISEASE></DISEASE>	0.9055549199	5
1174	treatment of <DISEASE>[X]</DISEASE> ,	treatment of <DISEASE>[X]</DISEASE> ,	treatment of <DISEASE></DISEASE> ,	0.7089323828	2
1175	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG></DRUG> for the treatment of <DISEASE></DISEASE>	0.9055549199	0
1176	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG>[Y]</DRUG> for the treatment of <DISEASE>[X]</DISEASE>	<DRUG></DRUG> for the treatment of <DISEASE></DISEASE>	0.9055549199	5
1176	treatment of <DISEASE>[X]</DISEASE> ,	treatment of <DISEASE>[X]</DISEASE> ,	treatment of <DISEASE></DISEASE> ,	0.7089323828	2
1194	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
1196	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
1197	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
1199	<DISEASE>[X]</DISEASE> who	<DISEASE>[X]</DISEASE> who	<DISEASE></DISEASE> who	0.0994923305	0
1223	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
1225	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE>[X]</DISEASE> -lrb-	<DISEASE></DISEASE> -lrb-	0.1413220535	0
1232	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
1234	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
1236	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
1238	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
1243	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
1245	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
1246	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
1248	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
1249	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
1251	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
1252	effects of <DRUG>[Y]</DRUG>	effects of <DRUG>[Y]</DRUG>	effects of <DRUG></DRUG>	0.1561517862	2
1254	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE>[X]</DISEASE>	treatment of <DISEASE></DISEASE>	0.6187262921	2
1257	management of postoperative <DISEASE>[X]</DISEASE>	management of postoperative <DISEASE>[X]</DISEASE>	management of postoperative <DISEASE></DISEASE>	0.5515663991	3
1260	management of postoperative <DISEASE>[X]</DISEASE>	management of postoperative <DISEASE>[X]</DISEASE>	management of postoperative <DISEASE></DISEASE>	0.5515663991	3
1269	effective as <DRUG>[Y]</DRUG>	effective as <DRUG>[Y]</DRUG>	effective as <DRUG></DRUG>	0.1356915649	2
1271	effective as <DRUG>[Y]</DRUG>	effective as <DRUG>[Y]</DRUG>	effective as <DRUG></DRUG>	0.1356915649	2
1289	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
1290	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
1292	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
1293	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG>[Y]</DRUG>	efficacy of <DRUG></DRUG>	0.1561517862	2
1349	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
1352	effect of <DRUG>[Y]</DRUG>	effect of <DRUG>[Y]</DRUG>	effect of <DRUG></DRUG>	0.1561517862	2
1365	<DRUG>[Y]</DRUG> -lrb-	<DRUG>[Y]</DRUG> -lrb-	<DRUG></DRUG> -lrb-	0.1597990265	0
